ID,Time_h,perc_ID_g,Species,Age/weight,Strain,Organ,Size_nm,Analysis method,NP_Type,NP_Shape,Ligand,Charge,PEG cover,provided_identifier,Name,Charge ,provided_identifier_type,pmcid,doi
25,504.0,0.869565217391305,Mouse,20.0,Balb/c mice,Tail,150.0,89Zr,Silica,Nanoparticle,No,Very Negative,5000,26213260,89Zr-MSN 150nm,,pmid,,
26,48.0,1.50485436893203,Mouse,18.0,Nude mice,Tail,10.0,64Cu,Iron Oxide,Nanoparticle,No,,5000,21367450,10 nm SIONPs ,,pmid,,
27,48.0,1.26213592233009,Mouse,18.0,Nude mice,Tail,60.0,64Cu,Iron Oxide,Nanoparticle,cRGDY,,5000,21367450,10 nm SIONPs c-RGD,,pmid,,
28,0.016666667,1.53,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,99mTc-USPIO 41nm,,doi,,
28,0.041666667,0.96,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,0.08333333333333333,0.79,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,0.25,0.6,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,0.5,0.33,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,1.0,0.48,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,PMC4127427,10.1002/anie.201304465
28,2.0,0.44,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,4.0,0.4,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,6.0,0.23,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
28,18.0,0.02,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,PMC3404261,10.1021/nn300464r
28,24.0,0.06,Mouse,,Balb/c mice,Tail,41.0,99mTc,Iron Oxide,Nanoparticle,Dextran,,0,https://doi.org/10.1007/s10967-012-2173-4,,,doi,,
29,24.0,4.16,Mouse,,BALB/c mice,Tail,97.0,111In,Polymeric,Micelles,No,,0,26860294,111In polymeric micelles 194nm,,pmid,,
30,48.0,0.9166,Mouse,23.0,C57BL/6 mice,Tail,13.0,89Zr,Polymeric,Nanoparticle,Dextran,,0,23300273,89Zr-DNP 13nm(core),,pmid,,
31,48.0,1.17424242424242,Mouse,20.0,Balb/c mice,Tail,13.5,PET,Silica,Nanoparticle,No,,500,34029471,86Y-DOTA-UPSN,,pmid,,
32,72.0,0.98684210526316,Mouse,20.0,Balb/c mice,Tail,13.64,64Cu,Silica,Nanoparticle,No,Neutral,500,31565854,64Cu-NOTA-UPSN,,pmid,,
33,72.0,2.03947368421052,Mouse,20.0,Balb/c mice,Tail,13.64,64Cu,Silica,Nanoparticle,No,Neutral,500,31565854,,,pmid,,
1,1.0,3.41935483870967,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,RGDfC peptide,,3400,24495038,Gold tripods RGD <20nm,,pmid,,
1,4.0,3.67741935483871,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,RGDfC peptide,,3400,24495038,,,pmid,,
1,24.0,3.41935483870967,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,RGDfC peptide,,3400,24495038,,,pmid,,
1,48.0,3.41935483870967,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,RGDfC peptide,,3400,24495038,,,pmid,,
2,1.0,2.03947368421052,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,No,,3400,24495038,Gold tripods <20nm,,pmid,,
2,4.0,1.51315789473684,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,No,,3400,24495038,,,pmid,,
2,24.0,1.44736842105262,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,No,,3400,24495038,,,pmid,,
2,48.0,1.11842105263157,Mouse,21.4,Nude mice,Intestine,10.0,PET,Gold,Tripods,No,,3400,24495038,,,pmid,,
3,4.0,1.063829,Mouse,21.4,Nude mice,Intestine,5.0,Fluorescence,Gold,Nanoparticle,EGFR Pep,Neutral,5000,25999665,Peptide Au NP 5nm,,pmid,,
3,24.0,1.063829,Mouse,20.0,Nude mice,Intestine,5.0,Fluorescence,Gold,Nanoparticle,EGFR Pep,Neutral,5000,25999665,,,pmid,,
3,168.0,0.212765,Mouse,20.0,Nude mice,Intestine,5.0,Fluorescence,Gold,Nanoparticle,EGFR Pep,Neutral,5000,25999665,,,pmid,,
4,24.0,7.12765957446808,Mouse,,Nude mice,Intestine,2.5,64Cu ,Gold,Nanoclusters,No,,0,25224367,64Cu-doped AuNCs 2.5nm,,pmid,,
5,1.0,0.709677419354838,Mouse,20.0,Balb/c mice,Intestine,56.8,198Au,Gold,Nanoparticle,No,,5000,24766522,Gold nanospheres 56.8nm,,pmid,,
5,6.0,3.75,Mouse,20.0,Balb/c mice,Intestine,56.8,198Au,Gold,Nanoparticle,No,,5000,24766522,,,pmid,,
5,24.0,0.692307692307695,Mouse,20.0,Balb/c mice,Intestine,56.8,198Au,Gold,Nanoparticle,No,,5000,24766522,,,pmid,,
6,1.0,0.451612903225804,Mouse,20.0,Balb/c mice,Intestine,92.0,198Au,Gold,Disc,No,,5000,24766522,Gold disc 92*7nm,,pmid,,
6,6.0,1.08333333333332,Mouse,20.0,Balb/c mice,Intestine,92.0,198Au,Gold,Disc,No,,5000,24766522,,,pmid,,
6,24.0,0.307692307692315,Mouse,20.0,Balb/c mice,Intestine,92.0,198Au,Gold,Disc,No,,5000,24766522,,,pmid,,
7,1.0,0.451612903225804,Mouse,20.0,Balb/c mice,Intestine,49.6,198Au,Gold,Cages,No,,5000,24766522,Gold nanocages 49.6nm,,pmid,,
7,6.0,0.833333333333326,Mouse,20.0,Balb/c mice,Intestine,49.6,198Au,Gold,Cages,No,,5000,24766522,,,pmid,,
7,24.0,0.923076923076924,Mouse,20.0,Balb/c mice,Intestine,49.6,198Au,Gold,Cages,No,,5000,24766522,,,pmid,,
8,1.0,1.67999999999999,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,64Cu-DOTA-PEGAuNCs (55 nm),,pmid,PMC4437573,10.1002/ppsc.201400119
8,4.0,5.19999999999999,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
8,24.0,7.27999999999999,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
9,1.0,4.47999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,64Cu-DOTA-PEG-AuNCs (30 nm),,pmid,,
9,4.0,4.63999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
9,24.0,5.11999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
10,1.0,0.749999999999999,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,64Cu-DOTA-PEGAuNCs (55 nm) tumor,,pmid,,
10,4.0,5.49999999999999,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
10,24.0,3.41666666666666,Mouse,22.5,C57BL/6 mice,Intestine,55.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,PMC4180787,10.1016/j.biomaterials.2014.08.038
11,1.0,1.75999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,64Cu-DOTA-PEG-AuNCs (30 nm) tumor,,pmid,PMC3985880,10.1021/ja412001e
11,4.0,3.75999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
11,24.0,3.51999999999999,Mouse,22.5,C57BL/6 mice,Intestine,30.0,64Cu ,Gold,Cages,DOTA,Positive,5000,22690722,,,pmid,,
12,1.0,2.58823529411764,Mouse,20.0,Nude mice,Intestine,24.4,64Cu ,Gold and Iron,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,64Cu-NOTA-Au-IONP-Affibody 24.4nm,,pmid,,
12,2.0,1.76470588235293,Mouse,20.0,Nude mice,Intestine,24.4,64Cu ,Gold and Iron,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,,,pmid,PMC4358630,10.1021/nn406258m
12,4.0,5.52941176470588,Mouse,20.0,Nude mice,Intestine,24.4,64Cu ,Gold and Iron,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,,,pmid,,
12,24.0,3.52941176470588,Mouse,20.0,Nude mice,Intestine,24.4,64Cu ,Gold and Iron,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,,,pmid,,
12,48.0,2.94117647058823,Mouse,20.0,Nude mice,Intestine,24.4,64Cu ,Gold and Iron,Nanoparticle,EGFR Target Affibody ,Negative,3000,23343632,,,pmid,,
13,2.0,3.06,Mouse,21.0,Nude mice,Intestine,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,SERS nanoparticles Gold 120nm,,pmid,,
13,5.0,3.267,Mouse,21.0,Nude mice,Intestine,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,,,pmid,,
13,24.0,2.18,Mouse,21.0,Nude mice,Intestine,120.0,64Cu ,Gold,Nanoparticle,DOTA,,2500,21608124,,,pmid,,
14,0.5,7.06,Mouse,23.0,SCID mice ,Intestine,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,99mTc-labeled gold <10nm,,pmid,,
14,1.0,8.2,Mouse,23.0,SCID mice ,Intestine,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,,,pmid,,
14,3.0,7.85,Mouse,23.0,SCID mice ,Intestine,10.0,99mTc,Gold,Nanoparticle,Folic Acid,,0,33212346,,,pmid,PMC4127427,10.1002/anie.201304465
15,48.0,3.84615384615384,Mouse,22.5,Nude mice,Intestine,20.0,111In,Gold,Nanoparticle,NO,Neutral,5000,19131103,20-nm AuNPs coated with PEG5000-TA,,pmid,,
16,48.0,0.879120879120883,Mouse,22.5,Nude mice,Intestine,80.0,111In,Gold,Nanoparticle,NO,Neutral,5000,19131103,80-nm AuNPs coated with PEG5000-TA,,pmid,,
17,1.0,1.29411764705882,Mouse,20.0,Balb/c mice,Intestine,9.4,PET,Copper Gold,Nanoparticle,No,Neutral,5000,24272951,64CuAuNPs 9.4nm,,pmid,,
17,24.0,3.41176470588234,Mouse,20.0,Balb/c mice,Intestine,9.4,PET,Copper Gold,Nanoparticle,No,Neutral,5000,24272951,,,pmid,PMC3404261,10.1021/nn300464r
17,48.0,3.05882352941176,Mouse,20.0,Balb/c mice,Intestine,9.4,PET,Copper Gold,Nanoparticle,No,Neutral,5000,24272951,,,pmid,,
18,0.5,1.88,Mouse,22.5,Nude mice,Intestine,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,99mTc-AuNP-RGD 21.5nm,,pmid,,
18,1.0,1.74,Mouse,22.5,Nude mice,Intestine,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
18,3.0,1.71,Mouse,22.5,Nude mice,Intestine,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
18,24.0,0.66,Mouse,22.5,Nude mice,Intestine,21.5,99mTc,Gold,Nanoparticle, RGD peptide,,0,21513349,,,pmid,,
19,1.0,1.455,Mouse,19.1,Balb/c mice,Intestine,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,111In-C225-AuNPs 44.1,,pmid,,
19,4.0,1.565,Mouse,19.1,Balb/c mice,Intestine,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
19,24.0,1.7599999999999998,Mouse,19.1,Balb/c mice,Intestine,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
19,48.0,1.145,Mouse,19.1,Balb/c mice,Intestine,44.1,111In,Gold,Nanoparticle,EGFR target Cetuximab,,5000,24990295,,,pmid,,
20,24.0,0.65,Mouse,19.1,Balb/c mice,Intestine,45.1,111In,Gold,Nanoparticle,No,,5000,24990295,111In-AuNP  39.3nm,,pmid,,
21,1.0,0.847457627118645,Mouse,18.0,Balb/c mice,Intestine,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221, 5 nm 199Au-AuNP-PEG,,pmid,,
21,4.0,0.847457627118645,Mouse,18.0,Balb/c mice,Intestine,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,PMC3211348,10.1186/1556-276X-6-283
21,24.0,0.593220338983053,Mouse,18.0,Balb/c mice,Intestine,5.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,,
22,1.0,1.38297872340425,Mouse,18.0,Balb/c mice,Intestine,18.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221, 18 nm 199Au-AuNP-PEG,,pmid,,
22,4.0,1.06382978723404,Mouse,18.0,Balb/c mice,Intestine,18.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,,
22,24.0,0.638297872340427,Mouse,18.0,Balb/c mice,Intestine,18.0,199Au,Gold,Nanoparticle,DAPTA ,,5000,26865221,,,pmid,PMC3379889,10.1016/j.ejpb.2010.11.010
23,1.0,0.387096774193546,Mouse,20.0,Balb/c mice,Intestine,9.1,198Au,Gold,Rods,No,,5000,24766522,Gold Nanorods 39.2*9.1nm,,pmid,,
23,6.0,0.25,Mouse,20.0,Balb/c mice,Intestine,9.1,198Au,Gold,Rods,No,,5000,24766522,,,pmid,,
23,24.0,0.384615,Mouse,20.0,Balb/c mice,Intestine,9.1,198Au,Gold,Rods,No,,5000,24766522,,,pmid,,
24,5.0,6.44736842105263,Mouse,18.0,Nude mice,Intestine,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,AuNR - DOX 45*10nm,,pmid,,
24,48.0,2.2077922077922,Mouse,18.0,Nude mice,Intestine,10.0,64Cu ,Gold,Rods,No,Positive,5000,22916075,,,pmid,,
25,5.0,4.67105263157894,Mouse,18.0,Nude mice,Intestine,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,AuNR - DOX-cRGD 45*10nm,,pmid,,
25,48.0,2.92207792207792,Mouse,18.0,Nude mice,Intestine,10.0,64Cu ,Gold,Rods,cRGDY,Positive,5000,22916075,,,pmid,,
26,48.0,4.1,Mouse,18.0,Nude mice,Intestine,2.0,PET,Gold,Rods,No,,5000,27698939,GNR P1 2*10,,pmid,,
27,48.0,3.55,Mouse,18.0,Nude mice,Intestine,10.0,PET,Gold,Rods,No,,5000,27698939,GNR P2 10*37,,pmid,,
28,48.0,3.1,Mouse,18.0,Nude mice,Intestine,13.0,PET,Gold,Rods,No,,5000,27698939,13*40,,pmid,,
29,48.0,3.8,Mouse,18.0,Nude mice,Intestine,13.0,PET,Gold,Rods,No,,5000,27698939,GNR P4 13*70,,pmid,,
30,48.0,2.5,Mouse,18.0,Nude mice,Intestine,18.0,PET,Gold,Rods,No,,5000,27698939,GNR P5 18*45,,pmid,,
31,0.166666667,2.5,Mouse,22.5,Balb/c mice,Intestine,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,gentamicin–GNRs complex 10*41,,pmid,,
31,0.333333333,2.66666666666666,Mouse,22.5,Balb/c mice,Intestine,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
31,0.5,3.25,Mouse,22.5,Balb/c mice,Intestine,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
31,1.0,3.04166666666666,Mouse,22.5,Balb/c mice,Intestine,10.0,PET,Gold,Rods,Gentamicin,,0,24758188,,,pmid,,
32,3.0,11.1290322580645,Mouse,18.0,Nude mice,Intestine,32.0,PET,Graphene Oxide,Nanoparticle,VEGF121,,5000,25477170,64Cu-GO-VEGF121 32nm,,pmid,,
32,48.0,4.42028985507246,Mouse,18.0,Nude mice,Intestine,32.0,PET,Graphene Oxide,Nanoparticle,VEGF121,,5000,25477170,,,pmid,,
33,3.0,6.37096774193548,Mouse,18.0,Nude mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,No,,5000,25477170,4Cu-GO 27nm,,pmid,,
33,48.0,2.46376811594203,Mouse,18.0,Nude mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,No,,5000,25477170,,,pmid,PMC3563754,10.1016/j.biomaterials.2013.01.014
34,3.0,11.8965517241379,Mouse,18.0,Balb/c mice,Intestine,37.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,23374706,64Cu–NOTA–RGO–TRC105,,pmid,,
34,48.0,4.5,Mouse,18.0,Balb/c mice,Intestine,37.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,23374706,,,pmid,,
35,48.0,2.8,Mouse,18.0,Balb/c mice,Intestine,26.2,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,23374706,64Cu–NOTA–RGO,,pmid,,
36,3.0,2.04081632653061,Mouse,18.0,Balb/c mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,66Ga-NOTA-GO-TRC105 27nm,,pmid,,
36,24.0,2.46153846153846,Mouse,18.0,Balb/c mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,,,pmid,PMC4151626,10.1002/smll.201002317
37,3.0,2.85714285714285,Mouse,18.0,Balb/c mice,Intestine,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,66Ga-NOTA-GO 22nm,,pmid,,
37,24.0,2.46153846153846,Mouse,18.0,Balb/c mice,Intestine,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,,,pmid,,
38,3.0,1.63793103448276,Mouse,18.0,Balb/c mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,64Cu-NOTA-GO-TRC105 27nm,,pmid,,
38,48.0,3.28767123287671,Mouse,18.0,Balb/c mice,Intestine,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,,,pmid,,
39,3.0,1.55172413793104,Mouse,18.0,Balb/c mice,Intestine,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,64Cu-NOTA-GO 22nm,,pmid,,
39,48.0,2.67123287671233,Mouse,18.0,Balb/c mice,Intestine,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
40,0.033,1.53655573248407,Mouse,30.0,Kunming mice,Intestine,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,No,25356071,125I-NGO,,pmid,,
40,0.5,1.53630573248407,Mouse,30.0,Kunming mice,Intestine,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,No,25356071,,,pmid,,
40,1.0,2.853528662420387,Mouse,30.0,Kunming mice,Intestine,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,No,25356071,,,pmid,,
40,3.0,2.5315286624203868,Mouse,30.0,Kunming mice,Intestine,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,No,25356071,,,pmid,,
40,6.0,1.712417197452237,Mouse,30.0,Kunming mice,Intestine,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,No,25356071,,,pmid,,
41,44.0,0.799999999999997,Mouse,18.4,Balb/c mice,Intestine,63.0,PET,Graphene and Iron Oxide ,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG 63nm,,pmid,,
42,44.0,1.54999999999999,Mouse,18.4,Balb/c mice,Intestine,72.0,PET,Graphene and Iron Oxide ,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG -2nd PEG 72nm,,pmid,,
43,48.0,2.0886075949367,Mouse,18.4,Balb/c mice,Intestine,55.0,131I ,Graphene and Iron Oxide ,Nanoparticle,No,,5000,26188609,131I-RGO-PEG.,,pmid,,
44,1.0,3.84615384615384,Mouse,18.4,Balb/c mice,Intestine,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,125I-NGS-PEG 10-30nm,,pmid,,
44,6.0,2.08791208791208,Mouse,18.4,Balb/c mice,Intestine,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,PMC2745599,10.1016/j.biomaterials.2008.12.038
44,24.0,0.659340659340655,Mouse,18.4,Balb/c mice,Intestine,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
45,24.0,5.48076923076922,Mouse,20.2,Nude mice,Intestine,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,64Cu-NOTA-GO-FSHR-mAb,,pmid,,
46,24.0,3.5576923076923,Mouse,20.2,Nude mice,Intestine,220.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,64Cu-NOTA-GO,,pmid,,
47,72.0,1.46666666666666,Mouse,19.1,Balb/c mice,Intestine,68.0,PET,Graphene and Iron Oxide ,Nanoparticle,No,Negative,5000,27254470,64Cu-RGO-IONP-PEG 68nm,,pmid,,
47,240.0,1.19999999999999,Mouse,19.1,Balb/c mice,Intestine,68.0,PET,Graphene and Iron Oxide ,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
47,408.0,1.59999999999999,Mouse,19.1,Balb/c mice,Intestine,68.0,PET,Graphene and Iron Oxide ,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
48,4.0,1.23684210526315,Mouse,19.1,Balb/c mice,Intestine,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,125I–GO–DEX,,doi,,
48,24.0,0.289473684210526,Mouse,19.1,Balb/c mice,Intestine,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
48,72.0,0.289473684210526,Mouse,19.1,Balb/c mice,Intestine,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
49,48.0,1.23417721518987,Mouse,19.1,Balb/c mice,Intestine,50.0,125I,Graphene and Iron Oxide ,Nanoparticle,No,,Yes,22378564, 125I-RGO–IONP–PEG 50nm,,pmid,,
50,22.0,2.46153846153846,Mouse,22.5,Nude mice,Intestine,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,64Cu-NOTA-MSN-PEG-VEGF121,,pmid,,
51,22.0,4.07692307692307,Mouse,22.5,Nude mice,Intestine,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,64Cu-NOTA-MSN-PEG,,pmid,,
52,48.0,3.41538461538461,Mouse,17.0,Balb/c mice,Intestine,175.3,64Cu ,Silica,Nanoparticle,Fab TRC105,Neutral,5000,24937108,r 64Cu-MSN-800CW-TRC105(Fab). 80nm,,pmid,,
53,48.0,5.01538461538461,Mouse,17.0,Balb/c mice,Intestine,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,r 64Cu-MSN-800CW,,pmid,,
54,24.0,4.07207207207207,Mouse,,mice,Intestine,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,4Cu-HMSN-ZW800-TRC105 150nm,,pmid,,
55,24.0,3.56756756756756,Mouse,,mice,Intestine,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,4Cu-HMSN-ZW800,,pmid,,
56,5.0,9.33962264150943,Mouse,17.0,Balb/c mice,Intestine,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG-TRC105 - 80nm,,pmid,,
56,48.0,3.0188679245283,Mouse,17.0,Balb/c mice,Intestine,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,,
57,5.0,5.84905660377358,Mouse,17.0,Balb/c mice,Intestine,168.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG5 - 80nm,,pmid,,
57,48.0,4.24528301886792,Mouse,17.0,Balb/c mice,Intestine,168.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,24083623,,,pmid,,
58,4.0,1.934066,Mouse,21.4,Nude mice,Intestine,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,124I-cRGDY-PEG-dots 7nm,,pmid,,
58,24.0,0.637363,Mouse,21.4,Nude mice,Intestine,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
58,72.0,0.538462,Mouse,21.4,Nude mice,Intestine,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
58,96.0,0.659341,Mouse,21.4,Nude mice,Intestine,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
59,18.0,1.57894736842105,Mouse,18.0,Nude mice,Intestine,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG,,pmid,,
60,18.0,1.05263157894736,Mouse,18.0,Nude mice,Intestine,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG-cRGDyK ,,pmid,,
61,48.0,2.68292682926828,Mouse,20.0,Balb/c mice,Intestine,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,89Zr-bMSN‐PEG5k‐TRC105 190nm,,pmid,,
62,48.0,2.1951219512195,Mouse,20.0,Balb/c mice,Intestine,190.1,89Zr,Silica,Nanoparticle,No,Neutral,5000,27980987,89Zr]bMSN‐PEG5k 190nm,,pmid,,
63,504.0,0.0869565217391314,Mouse,20.0,Balb/c mice,Intestine,150.0,89Zr,Silica,Nanoparticle,No,Very negative,5000,26213260,89Zr-MSN 150nm,,pmid,,
64,0.5,0.833333333333331,Mouse,19.0,C57BL/6 mice,Intestine,87.31,PET,Silica,Nanoparticle,Adpgk,Neutral,5000,31556987,64Cu-NOTA-bMSN(CpG/Ce6)-Adpgk 87nm,,pmid,,
65,24.0,0.16,Mouse,34.0,ICR mice,Intestine,20.0,125I,Silica,Nanoparticle,No,,0,19936708,125I-SiNPs 20nm,,pmid,,
65,72.0,0.06,Mouse,34.0,ICR mice,Intestine,20.0,125I,Silica,Nanoparticle,No,,0,19936708,,,pmid,,
65,168.0,0.04,Mouse,34.0,ICR mice,Intestine,20.0,125I,Silica,Nanoparticle,No,,0,19936708,,,pmid,,
